record_type,medium,rho_cells_mL,D_m2_s,Cinf_uM,Km_uM,q_mol_cell_s,q_factor,A10,A50,A90,A_dead_1e3,R10_um,R50_um,R90_um,Rdead_1e3_um,R_Da1_um,depletion_at_Da1,eta_at_Da1,planar_C_over_Cinf_1e3_um
factorial_sensitivity,oxygen,10000000000.0,2.1e-09,5.0,0.1,8.33e-19,1.0,0.20436361387272087,1.0345279268959588,1.9676986374952832,2.9469561152411092,16.049959313257187,36.111311228039774,49.802534074122555,60.9479332334573,35.50358012483631,0.48369175286437305,0.9876143734075993,66.8454029965588
factorial_sensitivity,oxygen,10000000000.0,2.1e-09,5.0,0.1,8.33e-18,10.0,0.20436361387272087,1.0345279268959588,1.9676986374952832,2.9469561152411092,5.075442778292463,11.419399277581773,15.748944092237227,19.273428769759597,11.227217828476796,0.48369175286437305,0.9876143734075993,21.138372458097034
factorial_sensitivity,oxygen,10000000000.0,2.1e-09,5.0,0.5,8.330000000000001e-20,0.1,0.22181954594683673,1.1727386508102164,2.656640521202081,7.4119271781160725,52.87763891106397,121.58297565118238,182.99471411301352,305.65937496773233,112.27217828476797,0.43214701686656054,0.953647205634119,318.850587270568
factorial_sensitivity,oxygen,10000000000.0,2.1e-09,5.0,0.5,8.33e-19,1.0,0.22181954594683673,1.1727386508102164,2.656640521202081,7.4119271781160725,16.72137762509078,38.447912775853005,57.86800963684818,96.65798130814898,35.50358012483631,0.43214701686656054,0.953647205634119,100.82940890572853
factorial_sensitivity,oxygen,10000000000.0,2.1e-09,5.0,0.5,8.33e-18,10.0,0.22181954594683673,1.1727386508102164,2.656640521202081,7.4119271781160725,5.287763891106397,12.158297565118238,18.299471411301347,30.56593749677323,11.227217828476796,0.43214701686656054,0.953647205634119,31.885058727056798
factorial_sensitivity,oxygen,10000000000.0,2.1e-09,5.0,1.0,8.330000000000001e-20,0.1,0.24364110921122342,1.3456837447979282,3.535307509271191,13.147707384714018,55.417564170837274,130.23977942438208,211.09879131983607,407.0963080267374,112.27217828476797,0.3858533129950865,0.9300583252085581,407.51384686137084
factorial_sensitivity,oxygen,10000000000.0,2.1e-09,5.0,1.0,8.33e-19,1.0,0.24364110921122342,1.3456837447979282,3.535307509271191,13.147707384714018,17.524572515838628,41.18543449389808,66.75529918792641,128.73515604099768,35.50358012483631,0.3858533129950865,0.9300583252085581,128.8671934138991
factorial_sensitivity,oxygen,10000000000.0,2.1e-09,5.0,1.0,8.33e-18,10.0,0.24364110921122342,1.3456837447979282,3.535307509271191,13.147707384714018,5.541756417083727,13.02397794243821,21.109879131983604,40.70963080267374,11.227217828476796,0.3858533129950865,0.9300583252085581,40.75138468613709
factorial_sensitivity,oxygen,10000000000.0,2.1e-09,5.0,5.0,8.330000000000001e-20,0.1,0.418217826300986,2.731537170114002,10.672144755729535,59.331014997101875,72.60615175521633,185.55630088939674,366.7735446503937,864.7947368816829,112.27217828476797,0.22412473348462636,0.9010069021507336,809.3572487869309
factorial_sensitivity,oxygen,10000000000.0,2.1e-09,5.0,5.0,8.33e-19,1.0,0.418217826300986,2.731537170114002,10.672144755729535,59.331014997101875,22.960081168631575,58.67805450060212,115.98397865887095,273.47210770721375,35.50358012483631,0.22412473348462636,0.9010069021507336,255.94123469342526
factorial_sensitivity,oxygen,10000000000.0,2.1e-09,5.0,5.0,8.33e-18,10.0,0.418217826300986,2.731537170114002,10.672144755729535,59.331014997101875,7.260615175521633,18.55563008893967,36.677354465039365,86.47947368816827,11.227217828476796,0.22412473348462636,0.9010069021507336,80.9357248786931
factorial_sensitivity,oxygen,10000000000.0,2.1e-09,20.0,0.1,8.330000000000001e-20,0.1,0.201090316163493,1.0086276990053336,1.8409342525151382,2.2043587585437985,100.69263894473673,225.51092678872402,304.66410095796977,333.38287161496754,224.54435656953595,0.49574796246994735,0.9966964633145807,351.1222881816623
factorial_sensitivity,oxygen,10000000000.0,2.1e-09,20.0,0.1,8.33e-19,1.0,0.201090316163493,1.0086276990053336,1.8409342525151382,2.2043587585437985,31.841808267834143,71.31281659078489,96.34324803146713,105.42492071907947,71.00716024967262,0.49574796246994735,0.9966964633145807,111.03461679040745
factorial_sensitivity,oxygen,10000000000.0,2.1e-09,20.0,0.1,8.33e-18,10.0,0.201090316163493,1.0086276990053336,1.8409342525151382,2.2043587585437985,10.069263894473671,22.551092678872404,30.46641009579697,33.33828716149676,22.454435656953592,0.49574796246994735,0.9966964633145807,35.11222881816624
factorial_sensitivity,oxygen,10000000000.0,2.1e-09,20.0,0.5,8.330000000000001e-20,0.1,0.20545605483528057,1.043162057475908,2.009395607004634,3.211737582388286,101.77980553736694,229.33906396270453,318.29870282286896,402.4131567081851,224.54435656953595,0.47988468889074387,0.9848346186528878,441.5138507186135
factorial_sensitivity,oxygen,10000000000.0,2.1e-09,20.0,0.5,8.33e-19,1.0,0.20545605483528057,1.043162057475908,2.009395607004634,3.211737582388286,32.18560053070974,72.52337985731874,100.65488771973322,127.2542135616131,71.00716024967262,0.47988468889074387,0.9848346186528878,139.61893867823883
factorial_sensitivity,oxygen,10000000000.0,2.1e-09,20.0,0.5,8.33e-18,10.0,0.20545605483528057,1.043162057475908,2.009395607004634,3.211737582388286,10.177980553736695,22.93390639627045,31.829870282286898,40.241315670818516,22.454435656953592,0.47988468889074387,0.9848346186528878,44.151385071861355
factorial_sensitivity,oxygen,10000000000.0,2.1e-09,20.0,1.0,8.330000000000001e-20,0.1,0.21090928022331965,1.086337227545553,2.2235846021230494,4.581943243912859,103.1216822777714,234.03697483631103,334.8335546965716,480.64784242996575,224.54435656953595,0.46220229494829945,0.9724850167389639,519.3937456344787
factorial_sensitivity,oxygen,10000000000.0,2.1e-09,20.0,1.0,8.33e-19,1.0,0.21090928022331965,1.086337227545553,2.2235846021230494,4.581943243912859,32.60993921459779,74.00898971782554,105.88366698917353,151.99419345244118,71.00716024967262,0.46220229494829945,0.9724850167389639,164.24672386510898
factorial_sensitivity,oxygen,10000000000.0,2.1e-09,20.0,1.0,8.33e-18,10.0,0.21090928022331965,1.086337227545553,2.2235846021230494,4.581943243912859,10.31216822777714,23.403697483631102,33.483355469657155,48.06478424299657,22.454435656953592,0.46220229494829945,0.9724850167389639,51.93937456344787
factorial_sensitivity,oxygen,10000000000.0,2.1e-09,20.0,5.0,8.330000000000001e-20,0.1,0.2545531639266818,1.432194502065142,3.977737599069876,16.02596006122412,113.2899523666051,268.72195202305824,447.8372452939022,898.9057791145776,224.54435656953595,0.3672715860708574,0.9224736132029556,888.7186916485365
factorial_sensitivity,oxygen,10000000000.0,2.1e-09,20.0,5.0,8.33e-19,1.0,0.2545531639266818,1.432194502065142,3.977737599069876,16.02596006122412,35.82542854904551,84.97734256793561,141.61857161842534,284.258966389028,71.00716024967262,0.3672715860708574,0.9224736132029556,281.0375264774237
factorial_sensitivity,oxygen,10000000000.0,2.1e-09,20.0,5.0,8.33e-18,10.0,0.2545531639266818,1.432194502065142,3.977737599069876,16.02596006122412,11.328995236660512,26.872195202305818,44.78372452939021,89.89057791145775,22.454435656953592,0.3672715860708574,0.9224736132029556,88.87186916485365
factorial_sensitivity,oxygen,10000000000.0,2.1e-09,55.0,0.1,8.330000000000001e-20,0.1,0.2003959398340824,1.0031344672200984,1.8141037890561804,2.169213829049196,166.69130648497207,372.9478156337425,501.5330490834236,548.4280682501914,372.3646897664626,0.49843929302051937,0.9987813930937915,544.245261755484
factorial_sensitivity,oxygen,10000000000.0,2.1e-09,55.0,0.1,8.33e-19,1.0,0.2003959398340824,1.0031344672200984,1.8141037890561804,2.169213829049196,52.712419464170765,117.93645457871794,158.59867569526418,173.42818284368792,117.75205398840139,0.49843929302051937,0.9987813930937915,172.10546329018595
factorial_sensitivity,oxygen,10000000000.0,2.1e-09,55.0,0.1,8.33e-18,10.0,0.2003959398340824,1.0031344672200984,1.8141037890561804,2.169213829049196,16.66913064849721,37.29478156337425,50.153304908342356,54.84280682501913,37.236468976646265,0.49843929302051937,0.9987813930937915,54.424526175548415
factorial_sensitivity,oxygen,10000000000.0,2.1e-09,55.0,0.5,8.330000000000001e-20,0.1,0.2019831401298888,1.0156910607220897,1.8759194592243387,2.3937902677493805,167.3501289161795,375.27471732247864,510.0063525490143,576.1181267313531,372.3646897664626,0.49235956403281056,0.9941012757691957,620.7482610202911
factorial_sensitivity,oxygen,10000000000.0,2.1e-09,55.0,0.5,8.33e-19,1.0,0.2019831401298888,1.0156910607220897,1.8759194592243387,2.3937902677493805,52.920757409793275,118.67228550148778,161.27816952097066,182.18454817806133,117.75205398840139,0.49235956403281056,0.9941012757691957,196.2978358412837
factorial_sensitivity,oxygen,10000000000.0,2.1e-09,55.0,0.5,8.33e-18,10.0,0.2019831401298888,1.0156910607220897,1.8759194592243387,2.3937902677493805,16.73501289161795,37.52747173224786,51.00063525490144,57.61181267313532,37.236468976646265,0.49235956403281056,0.9941012757691957,62.07482610202913
factorial_sensitivity,oxygen,10000000000.0,2.1e-09,55.0,1.0,8.330000000000001e-20,0.1,0.20396810221332506,1.031389331241043,1.9515133656847432,2.8520112002272895,168.17042392573137,378.1636741092074,520.1807259779788,628.8457132905908,372.3646897664626,0.4851010834987869,0.9886541801558159,689.0787311233204
factorial_sensitivity,oxygen,10000000000.0,2.1e-09,55.0,1.0,8.33e-19,1.0,0.20396810221332506,1.031389331241043,1.9515133656847432,2.8520112002272895,53.180157468138624,119.5858538522742,164.49558890103316,198.8584750831485,117.75205398840139,0.4851010834987869,0.9886541801558159,217.90582775284497
factorial_sensitivity,oxygen,10000000000.0,2.1e-09,55.0,1.0,8.33e-18,10.0,0.20396810221332506,1.031389331241043,1.9515133656847432,2.8520112002272895,16.817042392573136,37.81636741092074,52.01807259779788,62.88457132905907,37.236468976646265,0.4851010834987869,0.9886541801558159,68.90787311233206
factorial_sensitivity,oxygen,10000000000.0,2.1e-09,55.0,5.0,8.330000000000001e-20,0.1,0.21983791777916606,1.1570221888581227,2.5772272229818745,6.893607056141229,174.5901718179766,400.533951562508,597.7847704299526,977.6687948841216,372.3646897664626,0.4371771592002206,0.9566088417092756,1025.5342191957495
factorial_sensitivity,oxygen,10000000000.0,2.1e-09,55.0,5.0,8.33e-19,1.0,0.21983791777916606,1.1570221888581227,2.5772272229818745,6.893607056141229,55.210260002494636,126.65995671650829,189.0361425119522,309.1660189105799,117.75205398840139,0.4371771592002206,0.9566088417092756,324.30239511009404
factorial_sensitivity,oxygen,10000000000.0,2.1e-09,55.0,5.0,8.33e-18,10.0,0.21983791777916606,1.1570221888581227,2.5772272229818745,6.893607056141229,17.45901718179766,40.053395156250794,59.77847704299525,97.76687948841214,37.236468976646265,0.4371771592002206,0.9566088417092756,102.55342191957496
factorial_sensitivity,oxygen,100000000000.0,1e-09,5.0,0.1,8.330000000000001e-20,0.1,0.20436361387272087,1.0345279268959588,1.9676986374952832,2.9469561152411092,11.07552415092485,24.919172181163102,34.36701353252604,42.05806963750617,24.499797877501262,0.48369175286437305,0.9876143734075993,46.12771040828543
factorial_sensitivity,oxygen,100000000000.0,1e-09,5.0,0.1,8.33e-19,1.0,0.20436361387272087,1.0345279268959588,1.9676986374952832,2.9469561152411092,3.502388259712501,7.880134149838144,10.867803914061147,13.29992940444918,7.7475163506662925,0.48369175286437305,0.9876143734075993,14.586862813883746
factorial_sensitivity,oxygen,100000000000.0,1e-09,5.0,0.1,8.33e-18,10.0,0.20436361387272087,1.0345279268959588,1.9676986374952832,2.9469561152411092,1.1075524150924851,2.4919172181163107,3.436701353252604,4.205806963750617,2.4499797877501264,0.48369175286437305,0.9876143734075993,4.612771040828543
factorial_sensitivity,oxygen,100000000000.0,1e-09,5.0,0.5,8.330000000000001e-20,0.1,0.22181954594683673,1.1727386508102164,2.656640521202081,7.4119271781160725,11.538846803832996,26.531580435215048,39.93272043808039,66.70034393631065,24.499797877501262,0.43214701686656054,0.953647205634119,69.5789024546905
factorial_sensitivity,oxygen,100000000000.0,1e-09,5.0,0.5,8.33e-19,1.0,0.22181954594683673,1.1727386508102164,2.656640521202081,7.4119271781160725,3.6489037471866395,8.3900224099241,12.627834975109087,21.09250075553426,7.7475163506662925,0.43214701686656054,0.953647205634119,22.002780885150262
factorial_sensitivity,oxygen,100000000000.0,1e-09,5.0,0.5,8.33e-18,10.0,0.22181954594683673,1.1727386508102164,2.656640521202081,7.4119271781160725,1.1538846803832998,2.653158043521505,3.9932720438080387,6.670034393631065,2.4499797877501264,0.43214701686656054,0.953647205634119,6.95789024546905
factorial_sensitivity,oxygen,100000000000.0,1e-09,5.0,1.0,8.330000000000001e-20,0.1,0.24364110921122342,1.3456837447979282,3.535307509271191,13.147707384714018,12.093103935377831,28.420649890789672,46.06553287318265,88.83569746045632,24.499797877501262,0.3858533129950865,0.9300583252085581,88.92681190404163
factorial_sensitivity,oxygen,100000000000.0,1e-09,5.0,1.0,8.33e-19,1.0,0.24364110921122342,1.3456837447979282,3.535307509271191,13.147707384714018,3.824175241693963,8.987398623711107,14.567200550861758,28.092314150467786,7.7475163506662925,0.3858533129950865,0.9300583252085581,28.121127067414637
factorial_sensitivity,oxygen,100000000000.0,1e-09,5.0,1.0,8.33e-18,10.0,0.24364110921122342,1.3456837447979282,3.535307509271191,13.147707384714018,1.2093103935377834,2.842064989078967,4.606553287318265,8.883569746045634,2.4499797877501264,0.3858533129950865,0.9300583252085581,8.892681190404163
factorial_sensitivity,oxygen,100000000000.0,1e-09,5.0,5.0,8.330000000000001e-20,0.1,0.418217826300986,2.731537170114002,10.672144755729535,59.331014997101875,15.843961254177602,40.491704500079145,80.03654910798546,188.71368296951096,24.499797877501262,0.22412473348462636,0.9010069021507336,176.61623127749127
factorial_sensitivity,oxygen,100000000000.0,1e-09,5.0,5.0,8.33e-19,1.0,0.418217826300986,2.731537170114002,10.672144755729535,59.331014997101875,5.0103004722659215,12.804601256273973,25.309779124115185,59.67650638225825,7.7475163506662925,0.22412473348462636,0.9010069021507336,55.85095625919424
factorial_sensitivity,oxygen,100000000000.0,1e-09,5.0,5.0,8.33e-18,10.0,0.418217826300986,2.731537170114002,10.672144755729535,59.331014997101875,1.5843961254177603,4.049170450007915,8.003654910798547,18.8713682969511,2.4499797877501264,0.22412473348462636,0.9010069021507336,17.661623127749127
factorial_sensitivity,oxygen,100000000000.0,1e-09,20.0,0.1,8.330000000000001e-20,0.1,0.201090316163493,1.0086276990053336,1.8409342525151382,2.2043587585437985,21.97293523281497,49.210518668998695,66.48315734169354,72.75010688463493,48.999595755002524,0.49574796246994735,0.9966964633145807,76.62116494183647
factorial_sensitivity,oxygen,100000000000.0,1e-09,20.0,0.1,8.33e-19,1.0,0.201090316163493,1.0086276990053336,1.8409342525151382,2.2043587585437985,6.948452221505747,15.561732383227357,21.023820323909685,23.005603777614287,15.495032701332585,0.49574796246994735,0.9966964633145807,24.22973981916461
factorial_sensitivity,oxygen,100000000000.0,1e-09,20.0,0.1,8.33e-18,10.0,0.201090316163493,1.0086276990053336,1.8409342525151382,2.2043587585437985,2.197293523281497,4.921051866899869,6.648315734169354,7.275010688463493,4.899959575500253,0.49574796246994735,0.9966964633145807,7.662116494183648
factorial_sensitivity,oxygen,100000000000.0,1e-09,20.0,0.5,8.330000000000001e-20,0.1,0.20545605483528057,1.043162057475908,2.009395607004634,3.211737582388286,22.21017443299379,50.04588668663868,69.45847139485957,87.81375006006593,48.999595755002524,0.47988468889074387,0.9848346186528878,96.34622101378474
factorial_sensitivity,oxygen,100000000000.0,1e-09,20.0,0.5,8.33e-19,1.0,0.20545605483528057,1.043162057475908,2.009395607004634,3.211737582388286,7.023473843789916,15.825898945247564,21.964697240140886,27.76914600705562,15.495032701332585,0.47988468889074387,0.9848346186528878,30.467350235353678
factorial_sensitivity,oxygen,100000000000.0,1e-09,20.0,0.5,8.33e-18,10.0,0.20545605483528057,1.043162057475908,2.009395607004634,3.211737582388286,2.221017443299379,5.004588668663869,6.9458471394859576,8.781375006006593,4.899959575500253,0.47988468889074387,0.9848346186528878,9.634622101378474
factorial_sensitivity,oxygen,100000000000.0,1e-09,20.0,1.0,8.330000000000001e-20,0.1,0.21090928022331965,1.086337227545553,2.2235846021230494,4.581943243912859,22.502995944241597,51.071054885993824,73.0666718861036,104.88595812154881,48.999595755002524,0.46220229494829945,0.9724850167389639,113.34100737412561
factorial_sensitivity,oxygen,100000000000.0,1e-09,20.0,1.0,8.33e-19,1.0,0.21090928022331965,1.086337227545553,2.2235846021230494,4.581943243912859,7.116072136133485,16.150085594721144,23.10571042082784,33.167852223313005,15.495032701332585,0.46220229494829945,0.9724850167389639,35.8415735600177
factorial_sensitivity,oxygen,100000000000.0,1e-09,20.0,1.0,8.33e-18,10.0,0.21090928022331965,1.086337227545553,2.2235846021230494,4.581943243912859,2.2502995944241597,5.107105488599383,7.306667188610361,10.488595812154882,4.899959575500253,0.46220229494829945,0.9724850167389639,11.334100737412562
factorial_sensitivity,oxygen,100000000000.0,1e-09,20.0,5.0,8.330000000000001e-20,0.1,0.2545531639266818,1.432194502065142,3.977737599069876,16.02596006122412,24.72189439037664,58.639937430569326,97.72609883713393,196.1573226393241,48.999595755002524,0.3672715860708574,0.9224736132029556,193.9343179048351
factorial_sensitivity,oxygen,100000000000.0,1e-09,20.0,5.0,8.33e-19,1.0,0.2545531639266818,1.432194502065142,3.977737599069876,16.02596006122412,7.817749434773003,18.543576413036096,30.90370591680757,62.03039192607757,15.495032701332585,0.3672715860708574,0.9224736132029556,61.32741610504525
factorial_sensitivity,oxygen,100000000000.0,1e-09,20.0,5.0,8.33e-18,10.0,0.2545531639266818,1.432194502065142,3.977737599069876,16.02596006122412,2.4721894390376637,5.863993743056933,9.772609883713393,19.61573226393241,4.899959575500253,0.3672715860708574,0.9224736132029556,19.39343179048351
factorial_sensitivity,oxygen,100000000000.0,1e-09,55.0,0.1,8.330000000000001e-20,0.1,0.2003959398340824,1.0031344672200984,1.8141037890561804,2.169213829049196,36.3750252218318,81.38388549571715,109.4434838546091,119.67681599975758,81.25663699921729,0.49843929302051937,0.9987813930937915,118.76405279121717
factorial_sensitivity,oxygen,100000000000.0,1e-09,55.0,0.1,8.33e-19,1.0,0.2003959398340824,1.0031344672200984,1.8141037890561804,2.169213829049196,11.502792964706005,25.735844300080775,34.60906840444291,37.8451321676115,25.695604792303623,0.49843929302051937,0.9987813930937915,37.55649109727242
factorial_sensitivity,oxygen,100000000000.0,1e-09,55.0,0.1,8.33e-18,10.0,0.2003959398340824,1.0031344672200984,1.8141037890561804,2.169213829049196,3.6375025221831803,8.138388549571715,10.944348385460911,11.967681599975759,8.12566369992173,0.49843929302051937,0.9987813930937915,11.87640527912172
factorial_sensitivity,oxygen,100000000000.0,1e-09,55.0,0.5,8.330000000000001e-20,0.1,0.2019831401298888,1.0156910607220897,1.8759194592243387,2.3937902677493805,36.518792062810036,81.89165707301972,111.29251026019966,125.71928214202796,81.25663699921729,0.49235956403281056,0.9941012757691957,135.45837588750905
factorial_sensitivity,oxygen,100000000000.0,1e-09,55.0,0.5,8.33e-19,1.0,0.2019831401298888,1.0156910607220897,1.8759194592243387,2.3937902677493805,11.548256031655848,25.89641577161801,35.19378189398895,39.75592773701405,25.695604792303623,0.49235956403281056,0.9941012757691957,42.8356995951761
factorial_sensitivity,oxygen,100000000000.0,1e-09,55.0,0.5,8.33e-18,10.0,0.2019831401298888,1.0156910607220897,1.8759194592243387,2.3937902677493805,3.651879206281003,8.18916570730197,11.129251026019967,12.571928214202797,8.12566369992173,0.49235956403281056,0.9941012757691957,13.545837588750906
factorial_sensitivity,oxygen,100000000000.0,1e-09,55.0,1.0,8.330000000000001e-20,0.1,0.20396810221332506,1.031389331241043,1.9515133656847432,2.8520112002272895,36.69779510916556,82.52207912800262,113.51274056434141,137.22538483822046,81.25663699921729,0.4851010834987869,0.9886541801558159,150.36930691222562
factorial_sensitivity,oxygen,100000000000.0,1e-09,55.0,1.0,8.33e-19,1.0,0.20396810221332506,1.031389331241043,1.9515133656847432,2.8520112002272895,11.604861765115064,26.095772729712998,35.895880363110585,43.39447688819132,25.695604792303623,0.4851010834987869,0.9886541801558159,47.55095000235339
factorial_sensitivity,oxygen,100000000000.0,1e-09,55.0,1.0,8.33e-18,10.0,0.20396810221332506,1.031389331241043,1.9515133656847432,2.8520112002272895,3.669779510916556,8.252207912800262,11.351274056434141,13.722538483822047,8.12566369992173,0.4851010834987869,0.9886541801558159,15.036930691222567
factorial_sensitivity,oxygen,100000000000.0,1e-09,55.0,5.0,8.330000000000001e-20,0.1,0.21983791777916606,1.1570221888581227,2.5772272229818745,6.893607056141229,38.098698950058264,87.40367387785567,130.44733141843128,213.3448217691782,81.25663699921729,0.4371771592002206,0.9566088417092756,223.78991367771218
factorial_sensitivity,oxygen,100000000000.0,1e-09,55.0,5.0,8.33e-19,1.0,0.21983791777916606,1.1570221888581227,2.5772272229818745,6.893607056141229,12.047866457124975,27.63946853205855,41.2510681973086,67.46555637932767,25.695604792303623,0.4371771592002206,0.9566088417092756,70.76858445940394
factorial_sensitivity,oxygen,100000000000.0,1e-09,55.0,5.0,8.33e-18,10.0,0.21983791777916606,1.1570221888581227,2.5772272229818745,6.893607056141229,3.8098698950058267,8.740367387785566,13.044733141843128,21.334482176917817,8.12566369992173,0.4371771592002206,0.9566088417092756,22.378991367771224
factorial_sensitivity,oxygen,100000000000.0,2e-09,5.0,0.1,8.330000000000001e-20,0.1,0.20436361387272087,1.0345279268959588,1.9676986374952832,2.9469561152411092,15.663156464628681,35.2410312617112,48.60229663595801,59.47909248859332,34.64794643376185,0.48369175286437305,0.9876143734075993,65.23443366061584
factorial_sensitivity,oxygen,100000000000.0,2e-09,5.0,0.1,8.33e-19,1.0,0.20436361387272087,1.0345279268959588,1.9676986374952832,2.9469561152411092,4.95312497758172,11.14419258802048,15.36939568847668,18.80894054237675,10.956642697819579,0.48369175286437305,0.9876143734075993,20.62893922387016
factorial_sensitivity,oxygen,100000000000.0,2e-09,5.0,0.1,8.33e-18,10.0,0.20436361387272087,1.0345279268959588,1.9676986374952832,2.9469561152411092,1.566315646462868,3.52410312617112,4.860229663595802,5.9479092488593315,3.4647946433761856,0.48369175286437305,0.9876143734075993,6.523443366061583
factorial_sensitivity,oxygen,100000000000.0,2e-09,5.0,0.5,8.330000000000001e-20,0.1,0.22181954594683673,1.1727386508102164,2.656640521202081,7.4119271781160725,16.318393644126065,37.521320882673784,56.47339482598656,94.32853100968056,34.64794643376185,0.43214701686656054,0.953647205634119,98.39942750645794
factorial_sensitivity,oxygen,100000000000.0,2e-09,5.0,0.5,8.33e-19,1.0,0.22181954594683673,1.1727386508102164,2.656640521202081,7.4119271781160725,5.160329167065353,11.865283480728861,17.858455485208587,29.829300632841306,10.956642697819579,0.43214701686656054,0.953647205634119,31.116631137702992
factorial_sensitivity,oxygen,100000000000.0,2e-09,5.0,0.5,8.33e-18,10.0,0.22181954594683673,1.1727386508102164,2.656640521202081,7.4119271781160725,1.6318393644126066,3.7521320882673788,5.647339482598657,9.432853100968055,3.4647946433761856,0.43214701686656054,0.953647205634119,9.839942750645795
factorial_sensitivity,oxygen,100000000000.0,2e-09,5.0,1.0,8.330000000000001e-20,0.1,0.24364110921122342,1.3456837447979282,3.535307509271191,13.147707384714018,17.102231596598777,40.19286852701217,65.14650134719855,125.63264817145047,34.64794643376185,0.3858533129950865,0.9300583252085581,125.76150345329685
factorial_sensitivity,oxygen,100000000000.0,2e-09,5.0,1.0,8.33e-19,1.0,0.24364110921122342,1.3456837447979282,3.535307509271191,13.147707384714018,5.408200491695011,12.710101024105535,20.60113258483752,39.72853167003716,10.956642697819579,0.3858533129950865,0.9300583252085581,39.769279287954916
factorial_sensitivity,oxygen,100000000000.0,2e-09,5.0,1.0,8.33e-18,10.0,0.24364110921122342,1.3456837447979282,3.535307509271191,13.147707384714018,1.7102231596598778,4.019286852701218,6.514650134719854,12.563264817145047,3.4647946433761856,0.3858533129950865,0.9300583252085581,12.576150345329687
factorial_sensitivity,oxygen,100000000000.0,2e-09,5.0,5.0,8.330000000000001e-20,0.1,0.418217826300986,2.731537170114002,10.672144755729535,59.331014997101875,22.4067448873718,57.26391766761562,113.18877323405329,266.88144986085905,34.64794643376185,0.22412473348462636,0.9010069021507336,249.77306960785134
factorial_sensitivity,oxygen,100000000000.0,2e-09,5.0,5.0,8.33e-19,1.0,0.418217826300986,2.731537170114002,10.672144755729535,59.331014997101875,7.0856348794427895,18.108440757402224,35.79343289799113,84.3953246808342,10.956642697819579,0.22412473348462636,0.9010069021507336,78.985179813259
factorial_sensitivity,oxygen,100000000000.0,2e-09,5.0,5.0,8.33e-18,10.0,0.418217826300986,2.731537170114002,10.672144755729535,59.331014997101875,2.2406744887371803,5.726391766761562,11.31887732340533,26.688144986085902,3.4647946433761856,0.22412473348462636,0.9010069021507336,24.97730696078514
factorial_sensitivity,oxygen,100000000000.0,2e-09,20.0,0.1,8.330000000000001e-20,0.1,0.201090316163493,1.0086276990053336,1.8409342525151382,2.2043587585437985,31.07442301139255,69.59418291311235,94.02138278200741,102.88418782034299,69.2958928675237,0.49574796246994735,0.9966964633145807,108.35869062557104
factorial_sensitivity,oxygen,100000000000.0,2e-09,20.0,0.1,8.33e-19,1.0,0.201090316163493,1.0086276990053336,1.8409342525151382,2.2043587585437985,9.826595369154887,22.00761299038071,29.732171834968195,32.53483687288384,21.913285395639157,0.49574796246994735,0.9966964633145807,34.26602666503402
factorial_sensitivity,oxygen,100000000000.0,2e-09,20.0,0.1,8.33e-18,10.0,0.201090316163493,1.0086276990053336,1.8409342525151382,2.2043587585437985,3.1074423011392547,6.959418291311235,9.402138278200741,10.288418782034299,6.929589286752371,0.49574796246994735,0.9966964633145807,10.835869062557107
factorial_sensitivity,oxygen,100000000000.0,2e-09,20.0,0.5,8.330000000000001e-20,0.1,0.20545605483528057,1.043162057475908,2.009395607004634,3.211737582388286,31.409929905811985,70.77557169323154,98.22911226831408,124.18739629778644,69.2958928675237,0.47988468889074387,0.9848346186528878,136.25413244109006
factorial_sensitivity,oxygen,100000000000.0,2e-09,20.0,0.5,8.33e-19,1.0,0.20545605483528057,1.043162057475908,2.009395607004634,3.211737582388286,9.932691964860393,22.381200925115166,31.06277273042613,39.271502898696745,21.913285395639157,0.47988468889074387,0.9848346186528878,43.087339912408275
factorial_sensitivity,oxygen,100000000000.0,2e-09,20.0,0.5,8.33e-18,10.0,0.20545605483528057,1.043162057475908,2.009395607004634,3.211737582388286,3.140992990581198,7.077557169323155,9.822911226831408,12.418739629778646,6.929589286752371,0.47988468889074387,0.9848346186528878,13.625413244109005
factorial_sensitivity,oxygen,100000000000.0,2e-09,20.0,1.0,8.330000000000001e-20,0.1,0.21090928022331965,1.086337227545553,2.2235846021230494,4.581943243912859,31.824042058373223,72.2253784644732,103.33187833879265,148.33114447799082,69.2958928675237,0.46220229494829945,0.9724850167389639,160.2883898015174
factorial_sensitivity,oxygen,100000000000.0,2e-09,20.0,1.0,8.33e-19,1.0,0.21090928022331965,1.086337227545553,2.2235846021230494,4.581943243912859,10.063645725745257,22.839670081540994,32.676409045400085,46.906426448995866,21.913285395639157,0.46220229494829945,0.9724850167389639,50.687639425369966
factorial_sensitivity,oxygen,100000000000.0,2e-09,20.0,1.0,8.33e-18,10.0,0.21090928022331965,1.086337227545553,2.2235846021230494,4.581943243912859,3.1824042058373223,7.22253784644732,10.333187833879265,14.833114447799082,6.929589286752371,0.46220229494829945,0.9724850167389639,16.028838980151743
factorial_sensitivity,oxygen,100000000000.0,2e-09,20.0,5.0,8.330000000000001e-20,0.1,0.2545531639266818,1.432194502065142,3.977737599069876,16.02596006122412,34.96203833442598,82.92939481102086,138.20557437328839,277.4083460353271,69.2958928675237,0.3672715860708574,0.9224736132029556,274.2645425905931
